Price,Locality,Type_of_Property,Subtype_of_Property,State_of_the_Building,Number_of_Rooms,Living_Area,Fully_Equipped_Kitchen,Terrace,Garden,Surface_area_plot_of_land,Number_of_Facades,Swimming_Pool,Lift
215000,2018,APARTMENT,APARTMENT,GOOD,2,65.0,0,0.0,0.0,0.0,2.0,0.0,1.0
235000,8600,HOUSE,HOUSE,JUST_RENOVATED,3,129.0,0,1.0,0.0,165.0,3.0,0.0,0.0
525000,1200,APARTMENT,APARTMENT,AS_NEW,2,95.0,0,1.0,0.0,0.0,2.0,0.0,1.0
399000,4032,APARTMENT,PENTHOUSE,GOOD,3,130.0,0,1.0,0.0,0.0,3.0,0.0,0.0
325000,8420,APARTMENT,APARTMENT,JUST_RENOVATED,3,95.0,0,0.0,0.0,0.0,2.0,0.0,1.0
279000,1853,APARTMENT,APARTMENT,GOOD,2,93.0,0,1.0,0.0,0.0,2.0,0.0,1.0
450000,7500,HOUSE,HOUSE,GOOD,4,261.0,0,1.0,0.0,170.0,2.0,0.0,0.0
99000,6940,APARTMENT,GROUND_FLOOR,TO_BE_DONE_UP,2,87.0,0,0.0,0.0,0.0,2.0,0.0,0.0
435000,8400,APARTMENT,APARTMENT,GOOD,3,213.0,0,1.0,0.0,0.0,2.0,0.0,1.0
348000,1140,APARTMENT,APARTMENT,GOOD,3,110.0,0,1.0,0.0,0.0,2.0,0.0,1.0
269000,1082,APARTMENT,APARTMENT,GOOD,1,84.0,0,1.0,0.0,0.0,4.0,0.0,1.0
139000,9170,HOUSE,HOUSE,TO_RENOVATE,3,105.0,0,1.0,0.0,97.0,3.0,0.0,0.0
325000,8380,HOUSE,HOUSE,JUST_RENOVATED,3,134.0,0,1.0,0.0,147.0,3.0,0.0,0.0
195000,2870,APARTMENT,APARTMENT,GOOD,1,60.0,0,1.0,0.0,0.0,2.0,0.0,1.0
450000,2170,HOUSE,APARTMENT_BLOCK,TO_BE_DONE_UP,4,273.0,0,0.0,0.0,221.0,2.0,0.0,0.0
260000,9000,APARTMENT,APARTMENT,GOOD,2,99.0,0,1.0,0.0,0.0,2.0,0.0,1.0
430000,9420,APARTMENT,APARTMENT,GOOD,2,125.0,0,1.0,0.0,0.0,3.0,0.0,1.0
455000,3000,APARTMENT,DUPLEX,GOOD,1,89.0,0,0.0,0.0,0.0,3.0,0.0,1.0
229000,4020,HOUSE,HOUSE,AS_NEW,2,52.0,0,0.0,0.0,0.0,2.0,0.0,0.0
287000,9800,APARTMENT,APARTMENT,GOOD,2,97.0,0,1.0,0.0,0.0,2.0,0.0,1.0
395000,2620,HOUSE,HOUSE,GOOD,3,185.0,0,1.0,0.0,270.0,2.0,0.0,0.0
260000,9230,APARTMENT,APARTMENT,GOOD,2,104.0,0,0.0,0.0,0.0,2.0,0.0,1.0
215000,1070,APARTMENT,APARTMENT,GOOD,2,77.0,0,0.0,0.0,0.0,2.0,0.0,0.0
189000,2018,HOUSE,MIXED_USE_BUILDING,JUST_RENOVATED,1,40.0,0,0.0,0.0,0.0,2.0,0.0,0.0
370491,8210,APARTMENT,APARTMENT,GOOD,2,124.0,0,1.0,0.0,0.0,2.0,0.0,1.0
195000,2020,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,70.0,0,1.0,0.0,0.0,2.0,0.0,1.0
365000,9050,HOUSE,HOUSE,TO_BE_DONE_UP,2,145.0,0,1.0,0.0,123.0,3.0,0.0,0.0
239000,2300,APARTMENT,APARTMENT,GOOD,1,82.0,0,1.0,0.0,0.0,3.0,0.0,1.0
335000,1600,APARTMENT,APARTMENT,GOOD,2,84.0,0,1.0,0.0,0.0,2.0,0.0,1.0
249000,9050,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,99.0,0,0.0,0.0,0.0,2.0,0.0,1.0
435000,2000,APARTMENT,APARTMENT,GOOD,1,112.0,0,1.0,0.0,0.0,2.0,0.0,1.0
185000,8660,APARTMENT,APARTMENT,GOOD,1,43.0,0,0.0,0.0,0.0,2.0,0.0,0.0
375000,5300,APARTMENT,PENTHOUSE,GOOD,3,130.0,0,0.0,0.0,0.0,4.0,0.0,1.0
105000,4100,HOUSE,HOUSE,GOOD,2,55.0,0,0.0,0.0,502.0,3.0,0.0,0.0
349000,8730,APARTMENT,APARTMENT,GOOD,3,101.0,0,0.0,0.0,0.0,2.0,0.0,1.0
319000,9060,HOUSE,HOUSE,GOOD,3,135.0,0,1.0,0.0,115.0,2.0,0.0,0.0
378244,1800,APARTMENT,DUPLEX,GOOD,3,138.0,0,1.0,0.0,0.0,2.0,0.0,0.0
215000,4020,APARTMENT,APARTMENT,AS_NEW,2,86.0,0,1.0,0.0,0.0,2.0,0.0,1.0
160000,7100,APARTMENT,APARTMENT,JUST_RENOVATED,2,85.0,0,0.0,0.0,0.0,2.0,0.0,1.0
299000,2600,APARTMENT,APARTMENT,GOOD,2,111.0,0,1.0,0.0,0.0,2.0,0.0,1.0
398000,9000,APARTMENT,APARTMENT,GOOD,3,108.0,0,1.0,0.0,0.0,2.0,0.0,1.0
239000,2610,APARTMENT,APARTMENT,GOOD,2,87.0,0,1.0,0.0,0.0,2.0,0.0,1.0
149000,2300,APARTMENT,APARTMENT,GOOD,1,41.0,0,1.0,0.0,0.0,3.0,0.0,1.0
340000,8900,HOUSE,HOUSE,AS_NEW,4,204.0,0,1.0,0.0,130.0,2.0,0.0,0.0
165000,2070,APARTMENT,APARTMENT,GOOD,2,54.0,0,1.0,0.0,0.0,2.0,0.0,0.0
468500,8500,HOUSE,HOUSE,GOOD,3,155.0,0,1.0,0.0,155.0,2.0,0.0,0.0
225000,9300,APARTMENT,APARTMENT,GOOD,2,155.0,0,1.0,0.0,0.0,2.0,0.0,1.0
190000,5020,HOUSE,HOUSE,GOOD,2,156.0,0,0.0,0.0,390.0,3.0,0.0,0.0
210000,8400,HOUSE,HOUSE,TO_RENOVATE,4,159.0,0,0.0,0.0,103.0,3.0,0.0,0.0
195000,1853,APARTMENT,APARTMENT,GOOD,1,55.0,0,1.0,0.0,0.0,2.0,0.0,1.0
199000,2200,HOUSE,HOUSE,TO_RENOVATE,4,168.0,0,1.0,0.0,0.0,2.0,0.0,0.0
115000,6200,APARTMENT,APARTMENT,GOOD,2,116.0,0,1.0,0.0,0.0,3.0,0.0,1.0
319000,2890,HOUSE,HOUSE,GOOD,2,102.0,0,0.0,0.0,185.0,4.0,0.0,0.0
255000,4500,APARTMENT,APARTMENT,GOOD,2,86.0,0,1.0,0.0,0.0,2.0,0.0,1.0
345000,8370,APARTMENT,APARTMENT,GOOD,3,91.0,0,1.0,0.0,0.0,2.0,0.0,1.0
365000,9820,HOUSE,HOUSE,TO_RENOVATE,4,200.0,0,1.0,0.0,486.0,4.0,0.0,0.0
235000,8620,APARTMENT,APARTMENT,TO_BE_DONE_UP,3,75.0,0,0.0,0.0,0.0,4.0,0.0,1.0
515000,1170,APARTMENT,DUPLEX,GOOD,3,137.0,0,1.0,0.0,0.0,2.0,0.0,0.0
295000,1020,APARTMENT,APARTMENT,GOOD,3,118.0,0,1.0,0.0,0.0,2.0,0.0,1.0
555000,9820,APARTMENT,APARTMENT,AS_NEW,2,128.0,0,1.0,0.0,0.0,2.0,0.0,1.0
209780,8420,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,81.0,0,1.0,0.0,0.0,2.0,0.0,1.0
259000,1080,APARTMENT,APARTMENT,GOOD,2,110.0,0,1.0,0.0,0.0,2.0,0.0,1.0
495000,3000,APARTMENT,APARTMENT,GOOD,3,125.0,0,0.0,0.0,0.0,2.0,0.0,1.0
329000,2100,HOUSE,HOUSE,AS_NEW,2,114.0,0,0.0,0.0,118.0,2.0,0.0,0.0
595000,8300,APARTMENT,APARTMENT,JUST_RENOVATED,2,55.0,0,0.0,0.0,0.0,2.0,0.0,1.0
139000,4500,APARTMENT,DUPLEX,GOOD,1,57.0,0,0.0,0.0,0.0,3.0,0.0,0.0
199000,4040,HOUSE,HOUSE,GOOD,3,165.0,0,1.0,0.0,120.0,2.0,0.0,0.0
399000,2018,APARTMENT,APARTMENT,GOOD,3,138.0,0,0.0,0.0,0.0,2.0,0.0,1.0
309900,2300,APARTMENT,APARTMENT,GOOD,2,92.0,0,1.0,0.0,0.0,2.0,0.0,1.0
334000,8610,APARTMENT,APARTMENT,GOOD,2,119.0,0,1.0,0.0,0.0,2.0,0.0,1.0
239000,7522,HOUSE,HOUSE,GOOD,3,140.0,0,0.0,0.0,325.0,3.0,0.0,0.0
219000,1081,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,80.0,0,0.0,0.0,0.0,2.0,0.0,0.0
249500,2100,APARTMENT,APARTMENT,AS_NEW,3,106.0,0,0.0,0.0,0.0,2.0,0.0,1.0
300000,1040,APARTMENT,APARTMENT,GOOD,1,60.0,0,0.0,0.0,0.0,1.0,0.0,1.0
299000,2275,APARTMENT,APARTMENT,AS_NEW,3,115.0,0,1.0,0.0,0.0,2.0,0.0,0.0
227000,9320,APARTMENT,APARTMENT,JUST_RENOVATED,2,85.0,0,0.0,0.0,0.0,2.0,0.0,1.0
275000,9050,HOUSE,MIXED_USE_BUILDING,TO_RENOVATE,4,218.0,0,1.0,0.0,75.0,2.0,0.0,0.0
199000,1400,HOUSE,HOUSE,GOOD,4,135.0,0,1.0,0.0,130.0,2.0,0.0,0.0
435000,2050,HOUSE,HOUSE,GOOD,3,132.0,0,0.0,0.0,132.0,2.0,0.0,0.0
568000,8300,APARTMENT,APARTMENT,AS_NEW,2,85.0,0,0.0,0.0,0.0,2.0,0.0,0.0
219000,1070,APARTMENT,APARTMENT,GOOD,3,85.0,0,0.0,0.0,0.0,2.0,0.0,0.0
330000,9270,HOUSE,HOUSE,GOOD,2,100.0,0,1.0,0.0,147.0,2.0,0.0,0.0
249000,8400,HOUSE,HOUSE,GOOD,2,144.0,0,0.0,0.0,224.0,2.0,0.0,0.0
180000,7130,APARTMENT,APARTMENT,GOOD,2,99.0,0,1.0,0.0,0.0,2.0,0.0,1.0
210000,8420,APARTMENT,APARTMENT,GOOD,2,99.0,0,1.0,0.0,0.0,2.0,0.0,1.0
230000,3200,APARTMENT,APARTMENT,GOOD,1,53.0,0,0.0,0.0,0.0,2.0,0.0,1.0
279000,4430,HOUSE,HOUSE,GOOD,3,164.0,0,0.0,0.0,229.0,2.0,0.0,0.0
775000,8300,APARTMENT,APARTMENT,GOOD,3,85.0,0,0.0,0.0,0.0,2.0,0.0,1.0
119000,3000,APARTMENT,KOT,GOOD,1,17.0,0,0.0,0.0,0.0,2.0,0.0,1.0
348000,2920,HOUSE,HOUSE,GOOD,3,94.0,0,1.0,0.0,560.0,4.0,0.0,0.0
219000,8400,APARTMENT,APARTMENT,GOOD,1,71.0,0,0.0,0.0,0.0,2.0,0.0,1.0
175000,1570,HOUSE,MIXED_USE_BUILDING,TO_RENOVATE,2,265.0,0,0.0,0.0,187.0,2.0,0.0,0.0
95000,4420,HOUSE,HOUSE,GOOD,2,96.0,0,0.0,0.0,265.0,2.0,0.0,0.0
199000,2300,APARTMENT,APARTMENT,GOOD,2,83.0,0,1.0,0.0,0.0,2.0,0.0,1.0
310000,2000,APARTMENT,APARTMENT,AS_NEW,1,65.0,0,0.0,0.0,0.0,2.0,0.0,1.0
815000,8300,APARTMENT,APARTMENT,GOOD,3,76.0,0,1.0,0.0,0.0,2.0,0.0,1.0
355000,1200,APARTMENT,APARTMENT,GOOD,2,98.0,0,1.0,0.0,0.0,2.0,0.0,1.0
445000,9070,HOUSE,HOUSE,JUST_RENOVATED,4,175.0,0,0.0,0.0,122.0,2.0,0.0,0.0
795000,8670,APARTMENT,APARTMENT,GOOD,3,125.0,0,1.0,0.0,0.0,2.0,0.0,1.0
310000,3320,HOUSE,TOWN_HOUSE,TO_RESTORE,3,201.0,0,0.0,0.0,349.0,2.0,0.0,0.0
269000,8630,HOUSE,HOUSE,TO_RENOVATE,4,178.0,0,0.0,0.0,445.0,3.0,0.0,0.0
149000,7700,HOUSE,HOUSE,GOOD,2,110.0,0,0.0,0.0,0.0,2.0,0.0,0.0
469000,9080,HOUSE,HOUSE,AS_NEW,3,174.0,0,1.0,0.0,350.0,3.0,0.0,0.0
352000,8740,HOUSE,HOUSE,GOOD,4,159.0,0,1.0,0.0,224.0,4.0,0.0,0.0
199000,1090,APARTMENT,GROUND_FLOOR,TO_RENOVATE,1,73.0,0,1.0,0.0,0.0,2.0,0.0,1.0
289000,1170,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,97.0,0,1.0,0.0,0.0,4.0,0.0,1.0
255000,6001,HOUSE,HOUSE,GOOD,3,200.0,0,1.0,0.0,410.0,4.0,0.0,0.0
445000,8300,APARTMENT,APARTMENT,GOOD,1,72.0,0,0.0,0.0,0.0,2.0,0.0,1.0
150000,7864,HOUSE,HOUSE,TO_RENOVATE,3,250.0,0,0.0,0.0,0.0,3.0,0.0,0.0
698000,8300,APARTMENT,APARTMENT,GOOD,2,84.0,0,1.0,0.0,0.0,2.0,0.0,1.0
525000,8300,APARTMENT,APARTMENT,JUST_RENOVATED,2,69.0,0,1.0,0.0,0.0,2.0,0.0,1.0
269000,4040,HOUSE,HOUSE,AS_NEW,3,130.0,0,1.0,0.0,104.0,4.0,0.0,0.0
239000,4460,APARTMENT,APARTMENT,GOOD,1,170.0,0,1.0,0.0,0.0,3.0,0.0,1.0
269000,2660,APARTMENT,PENTHOUSE,GOOD,2,90.0,0,1.0,0.0,0.0,2.0,0.0,1.0
615000,8300,APARTMENT,APARTMENT,AS_NEW,2,86.0,0,0.0,0.0,0.0,2.0,0.0,1.0
275000,8670,HOUSE,HOUSE,GOOD,2,80.0,0,1.0,0.0,173.0,3.0,0.0,0.0
170000,7880,HOUSE,HOUSE,GOOD,3,125.0,0,0.0,0.0,477.0,2.0,0.0,0.0
495000,1150,APARTMENT,APARTMENT,TO_RENOVATE,3,142.0,0,1.0,0.0,0.0,2.0,0.0,1.0
239000,2070,APARTMENT,APARTMENT,JUST_RENOVATED,2,82.0,0,0.0,0.0,0.0,2.0,0.0,1.0
210000,1080,APARTMENT,APARTMENT,GOOD,2,80.0,0,0.0,0.0,0.0,2.0,0.0,1.0
135000,4540,HOUSE,HOUSE,GOOD,2,68.0,0,1.0,0.0,67.0,2.0,0.0,0.0
495000,1000,APARTMENT,APARTMENT,GOOD,2,109.0,0,1.0,0.0,0.0,2.0,0.0,1.0
130000,6940,HOUSE,HOUSE,GOOD,1,96.0,0,0.0,0.0,0.0,4.0,0.0,0.0
179500,8580,APARTMENT,APARTMENT,GOOD,1,90.0,0,1.0,0.0,0.0,2.0,0.0,1.0
250000,1190,APARTMENT,APARTMENT,GOOD,2,77.0,0,1.0,0.0,0.0,2.0,0.0,1.0
269000,2547,APARTMENT,APARTMENT,GOOD,3,94.0,0,1.0,0.0,0.0,2.0,0.0,1.0
349000,9500,HOUSE,HOUSE,GOOD,3,176.0,0,0.0,0.0,321.0,3.0,0.0,0.0
300000,4000,APARTMENT,APARTMENT,GOOD,3,180.0,0,1.0,0.0,0.0,2.0,0.0,1.0
365000,1800,HOUSE,HOUSE,GOOD,3,140.0,0,1.0,0.0,120.0,2.0,0.0,0.0
259000,1120,APARTMENT,APARTMENT,GOOD,2,88.0,0,1.0,0.0,0.0,2.0,0.0,1.0
250000,7330,APARTMENT,APARTMENT,GOOD,3,96.0,0,0.0,0.0,0.0,2.0,0.0,1.0
199000,9230,HOUSE,HOUSE,GOOD,4,197.0,0,1.0,0.0,300.0,2.0,0.0,0.0
288000,2018,HOUSE,HOUSE,TO_RENOVATE,4,190.0,0,1.0,0.0,48.0,3.0,0.0,0.0
179000,4624,HOUSE,HOUSE,GOOD,3,110.0,0,0.0,0.0,84.0,3.0,0.0,0.0
495000,8400,APARTMENT,DUPLEX,AS_NEW,3,125.0,0,1.0,0.0,0.0,2.0,0.0,1.0
245000,9050,APARTMENT,APARTMENT,JUST_RENOVATED,1,68.0,0,0.0,0.0,0.0,2.0,0.0,1.0
379000,9000,APARTMENT,APARTMENT,TO_BE_DONE_UP,3,146.0,0,0.0,0.0,0.0,2.0,0.0,1.0
179000,2861,APARTMENT,SERVICE_FLAT,GOOD,1,57.0,0,1.0,0.0,0.0,2.0,0.0,1.0
450000,1050,APARTMENT,APARTMENT,AS_NEW,2,85.0,0,0.0,0.0,0.0,2.0,0.0,1.0
435000,9160,APARTMENT,LOFT,AS_NEW,2,145.0,0,1.0,0.0,0.0,2.0,0.0,0.0
259000,8793,APARTMENT,APARTMENT,GOOD,2,100.0,0,1.0,0.0,0.0,2.0,0.0,1.0
449000,9100,HOUSE,MANSION,JUST_RENOVATED,3,179.0,0,1.0,0.0,312.0,2.0,0.0,0.0
493000,8500,APARTMENT,APARTMENT,GOOD,3,112.0,0,1.0,0.0,0.0,2.0,0.0,1.0
185000,2300,HOUSE,HOUSE,TO_RENOVATE,3,140.0,0,0.0,0.0,237.0,2.0,0.0,0.0
217000,2100,APARTMENT,APARTMENT,GOOD,2,110.0,0,0.0,0.0,0.0,2.0,0.0,0.0
220000,2850,HOUSE,HOUSE,GOOD,2,112.0,0,1.0,0.0,76.0,2.0,0.0,0.0
458000,6780,HOUSE,HOUSE,GOOD,4,227.0,0,1.0,0.0,314.0,2.0,0.0,0.0
215000,2140,APARTMENT,APARTMENT,GOOD,2,66.0,0,1.0,0.0,0.0,2.0,0.0,0.0
199000,2660,APARTMENT,PENTHOUSE,GOOD,2,91.0,0,0.0,0.0,0.0,3.0,0.0,0.0
339000,1570,HOUSE,HOUSE,TO_BE_DONE_UP,3,192.0,0,1.0,0.0,460.0,3.0,0.0,0.0
275000,1000,APARTMENT,APARTMENT,GOOD,1,60.0,0,0.0,0.0,0.0,2.0,0.0,1.0
355000,8370,APARTMENT,APARTMENT,GOOD,2,70.0,0,1.0,0.0,0.0,2.0,0.0,1.0
210000,2850,APARTMENT,GROUND_FLOOR,AS_NEW,1,60.0,0,1.0,0.0,0.0,2.0,0.0,0.0
295000,8670,APARTMENT,APARTMENT,GOOD,2,75.0,0,1.0,0.0,0.0,3.0,0.0,1.0
370000,4000,APARTMENT,APARTMENT,AS_NEW,2,91.0,0,1.0,0.0,0.0,2.0,0.0,1.0
432700,8501,HOUSE,HOUSE,GOOD,3,173.0,0,1.0,0.0,392.0,3.0,0.0,0.0
130000,1200,APARTMENT,SERVICE_FLAT,GOOD,1,41.0,0,0.0,0.0,0.0,2.0,0.0,1.0
344000,8550,HOUSE,HOUSE,GOOD,3,214.0,0,1.0,0.0,165.0,2.0,0.0,0.0
229000,8200,APARTMENT,APARTMENT,TO_RENOVATE,3,90.0,0,0.0,0.0,0.0,2.0,0.0,1.0
387000,8870,HOUSE,HOUSE,GOOD,4,190.0,0,0.0,0.0,212.0,3.0,0.0,0.0
475000,8020,HOUSE,HOUSE,GOOD,4,155.0,0,0.0,0.0,202.0,3.0,0.0,0.0
275000,8500,APARTMENT,APARTMENT,GOOD,2,103.0,0,1.0,0.0,0.0,2.0,0.0,1.0
335000,1780,APARTMENT,DUPLEX,GOOD,1,96.0,0,1.0,0.0,0.0,2.0,0.0,1.0
220000,9200,HOUSE,HOUSE,GOOD,1,114.0,0,0.0,0.0,363.0,3.0,0.0,0.0
425000,3650,APARTMENT,APARTMENT,GOOD,2,135.0,0,1.0,0.0,0.0,2.0,0.0,1.0
150000,4020,HOUSE,HOUSE,TO_BE_DONE_UP,2,100.0,0,1.0,0.0,80.0,2.0,0.0,0.0
368100,8700,HOUSE,HOUSE,GOOD,3,143.0,0,1.0,0.0,136.0,3.0,0.0,0.0
545000,8400,HOUSE,HOUSE,GOOD,4,276.0,0,0.0,0.0,80.0,2.0,0.0,0.0
199000,4100,HOUSE,APARTMENT_BLOCK,GOOD,4,152.0,0,1.0,0.0,258.0,2.0,0.0,0.0
669000,8301,HOUSE,HOUSE,AS_NEW,4,252.0,0,1.0,0.0,228.0,2.0,0.0,0.0
199900,2100,APARTMENT,APARTMENT,GOOD,2,79.0,0,0.0,0.0,0.0,2.0,0.0,1.0
145000,8400,APARTMENT,APARTMENT,GOOD,2,70.0,0,0.0,0.0,0.0,2.0,0.0,1.0
235000,8370,APARTMENT,APARTMENT,AS_NEW,2,74.0,0,1.0,0.0,0.0,2.0,0.0,1.0
145000,7370,HOUSE,HOUSE,TO_BE_DONE_UP,3,178.0,0,0.0,0.0,300.0,3.0,0.0,0.0
297476,8580,APARTMENT,APARTMENT,GOOD,2,92.0,0,0.0,0.0,0.0,2.0,0.0,1.0
169000,8400,APARTMENT,APARTMENT,GOOD,2,77.0,0,1.0,0.0,0.0,2.0,0.0,1.0
250000,1081,APARTMENT,PENTHOUSE,GOOD,1,50.0,0,1.0,0.0,0.0,2.0,0.0,1.0
249000,8780,HOUSE,HOUSE,TO_BE_DONE_UP,3,158.0,0,1.0,0.0,270.0,3.0,0.0,0.0
175000,5300,HOUSE,HOUSE,TO_RENOVATE,2,125.0,0,0.0,0.0,230.0,2.0,0.0,0.0
449000,1081,APARTMENT,DUPLEX,GOOD,3,98.0,0,0.0,0.0,0.0,2.0,0.0,0.0
199000,4800,APARTMENT,LOFT,AS_NEW,2,162.0,0,1.0,0.0,0.0,2.0,0.0,1.0
170000,7070,HOUSE,HOUSE,GOOD,2,146.0,0,1.0,0.0,0.0,2.0,0.0,0.0
122500,6001,HOUSE,HOUSE,TO_BE_DONE_UP,2,84.0,0,1.0,0.0,0.0,3.0,0.0,0.0
192500,8400,HOUSE,HOUSE,TO_RENOVATE,4,287.0,0,0.0,0.0,125.0,3.0,0.0,0.0
299900,2170,HOUSE,MIXED_USE_BUILDING,GOOD,2,196.0,0,1.0,0.0,0.0,2.0,0.0,0.0
275000,8420,APARTMENT,APARTMENT,AS_NEW,2,70.0,0,1.0,0.0,0.0,4.0,0.0,1.0
365000,2180,HOUSE,HOUSE,GOOD,4,221.0,0,1.0,0.0,522.0,2.0,0.0,0.0
395538,3580,HOUSE,HOUSE,AS_NEW,3,172.0,0,1.0,0.0,539.0,3.0,0.0,0.0
155000,4020,APARTMENT,APARTMENT,GOOD,2,85.0,0,1.0,0.0,0.0,2.0,0.0,1.0
345000,2140,HOUSE,HOUSE,AS_NEW,4,157.0,0,0.0,0.0,63.0,2.0,0.0,0.0
519000,8300,APARTMENT,APARTMENT,GOOD,2,58.0,0,0.0,0.0,0.0,2.0,0.0,1.0
395000,1780,APARTMENT,TRIPLEX,GOOD,4,200.0,0,1.0,0.0,0.0,2.0,0.0,0.0
225000,8370,APARTMENT,APARTMENT,AS_NEW,2,81.0,0,1.0,0.0,0.0,2.0,0.0,1.0
399000,9300,APARTMENT,APARTMENT,GOOD,3,165.0,0,1.0,0.0,0.0,2.0,0.0,1.0
219000,2018,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,83.0,0,1.0,0.0,0.0,2.0,0.0,1.0
349000,1000,APARTMENT,APARTMENT,AS_NEW,2,82.0,0,0.0,0.0,0.0,2.0,0.0,1.0
189000,2170,APARTMENT,APARTMENT,JUST_RENOVATED,2,70.0,0,1.0,0.0,0.0,2.0,0.0,1.0
299000,9420,HOUSE,HOUSE,GOOD,3,155.0,0,1.0,0.0,266.0,4.0,0.0,0.0
249000,1800,APARTMENT,DUPLEX,GOOD,2,75.0,0,0.0,0.0,0.0,2.0,0.0,0.0
150000,8420,APARTMENT,APARTMENT,TO_RENOVATE,2,66.0,0,0.0,0.0,0.0,2.0,0.0,0.0
135000,4102,HOUSE,HOUSE,TO_RENOVATE,2,90.0,0,0.0,0.0,107.0,2.0,0.0,0.0
330000,3220,APARTMENT,APARTMENT,AS_NEW,2,120.0,0,1.0,0.0,0.0,3.0,0.0,0.0
175000,4000,APARTMENT,FLAT_STUDIO,AS_NEW,1,52.0,0,0.0,0.0,0.0,2.0,0.0,1.0
120000,7100,APARTMENT,APARTMENT,JUST_RENOVATED,1,65.0,0,0.0,0.0,0.0,2.0,0.0,1.0
599000,2018,APARTMENT,APARTMENT,AS_NEW,2,102.0,0,1.0,0.0,0.0,2.0,0.0,0.0
395000,9031,HOUSE,HOUSE,TO_RENOVATE,3,140.0,0,1.0,0.0,111.0,2.0,0.0,0.0
295000,1140,APARTMENT,APARTMENT,GOOD,3,97.0,0,1.0,0.0,0.0,2.0,0.0,1.0
299000,2018,APARTMENT,APARTMENT,AS_NEW,1,67.0,0,1.0,0.0,0.0,2.0,0.0,1.0
205000,9190,HOUSE,HOUSE,TO_BE_DONE_UP,3,100.0,0,1.0,0.0,150.0,2.0,0.0,0.0
408500,2610,APARTMENT,APARTMENT,AS_NEW,2,134.0,0,1.0,0.0,0.0,2.0,0.0,0.0
519000,9190,HOUSE,HOUSE,GOOD,4,220.0,0,1.0,0.0,283.0,3.0,0.0,0.0
185000,2020,APARTMENT,APARTMENT,GOOD,2,89.0,0,0.0,0.0,0.0,2.0,0.0,1.0
394586,1800,APARTMENT,APARTMENT,AS_NEW,2,117.0,0,1.0,0.0,0.0,4.0,0.0,1.0
89000,5300,APARTMENT,APARTMENT,GOOD,2,54.0,0,0.0,0.0,0.0,2.0,0.0,0.0
375000,1000,APARTMENT,APARTMENT,GOOD,2,95.0,0,0.0,0.0,0.0,2.0,0.0,1.0
289000,2350,APARTMENT,GROUND_FLOOR,GOOD,1,77.0,0,1.0,0.0,0.0,3.0,0.0,1.0
210000,1030,APARTMENT,APARTMENT,TO_RENOVATE,2,84.0,0,1.0,0.0,0.0,2.0,0.0,0.0
238000,2220,HOUSE,HOUSE,TO_RENOVATE,3,140.0,0,1.0,0.0,321.0,3.0,0.0,0.0
329000,2910,APARTMENT,DUPLEX,AS_NEW,3,113.0,0,1.0,0.0,0.0,2.0,0.0,0.0
205000,2060,HOUSE,HOUSE,TO_RENOVATE,4,120.0,0,0.0,0.0,47.0,2.0,0.0,0.0
295000,1150,APARTMENT,APARTMENT,TO_RENOVATE,2,75.0,0,1.0,0.0,0.0,2.0,0.0,1.0
165000,9290,HOUSE,HOUSE,TO_BE_DONE_UP,3,116.0,0,0.0,0.0,135.0,3.0,0.0,0.0
295000,1070,APARTMENT,APARTMENT,GOOD,2,75.0,0,1.0,0.0,0.0,2.0,0.0,1.0
419000,8800,HOUSE,VILLA,GOOD,3,148.0,0,1.0,0.0,364.0,4.0,0.0,0.0
304000,1502,APARTMENT,DUPLEX,GOOD,3,140.0,0,1.0,0.0,0.0,2.0,0.0,0.0
189000,8400,APARTMENT,APARTMENT,GOOD,1,52.0,0,0.0,0.0,0.0,2.0,0.0,1.0
325000,8670,APARTMENT,APARTMENT,GOOD,2,60.0,0,0.0,0.0,0.0,2.0,0.0,0.0
128000,6790,APARTMENT,APARTMENT,TO_BE_DONE_UP,1,44.0,0,0.0,0.0,0.0,2.0,0.0,1.0
298000,1700,APARTMENT,APARTMENT,GOOD,2,98.0,0,1.0,0.0,0.0,2.0,0.0,1.0
446200,3740,HOUSE,VILLA,GOOD,3,185.0,0,0.0,0.0,385.0,4.0,0.0,0.0
265000,2830,APARTMENT,APARTMENT,AS_NEW,3,86.0,0,1.0,0.0,0.0,2.0,0.0,1.0
125000,7160,HOUSE,HOUSE,TO_RENOVATE,3,100.0,0,0.0,0.0,129.0,3.0,0.0,0.0
210000,9120,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,93.0,0,1.0,0.0,0.0,2.0,0.0,0.0
125000,9900,HOUSE,HOUSE,TO_RENOVATE,2,91.0,0,0.0,0.0,0.0,2.0,0.0,0.0
465000,2970,APARTMENT,APARTMENT,AS_NEW,3,140.0,0,1.0,0.0,0.0,2.0,0.0,1.0
265000,1050,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,70.0,0,1.0,0.0,0.0,2.0,0.0,1.0
275000,1000,APARTMENT,APARTMENT,GOOD,2,75.0,0,1.0,0.0,0.0,4.0,0.0,1.0
